variant_id	variant_name	chemical_id	chemical_name
PA166153643	rs1801131	PA449014	cisplatin
PA166153643	rs1801131	PA449061	clozapine
PA166153643	rs1801131	PA449692	folic acid
PA166153643	rs1801131	PA450198	leucovorin
PA166153643	rs1801131	PA450428	methotrexate
PA166153643	rs1801131	PA450645	nitrous oxide
PA166153643	rs1801131	PA450688	olanzapine
PA166153643	rs1801131	PA451892	cyanocobalamin
PA166201523	rs886424	PA448803	carboplatin
PA166201523	rs886424	PA449748	gemcitabine
PA166154287	rs619586	PA164713176	Platinum compounds
PA166153923	rs141044036	PA448771	capecitabine
PA166350825	rs1282926098	PA449441	efavirenz
PA166350825	rs1282926098	PA451141	propofol
PA166319923	rs759249769	PA128406956	fluorouracil
PA166159787	rs201615754	PA448771	capecitabine
PA166157469	rs17143212	PA449841	haloperidol
PA166155349	rs238406	PA448645	bleomycin
PA166155349	rs238406	PA449014	cisplatin
PA166155349	rs238406	PA449552	etoposide
PA166210015	rs12296477	PA448073	ethanol
PA166164942	rs397508537	PA165950341	ivacaftor
PA166164942	rs397508537	PA166179845	ivacaftor / tezacaftor
PA166164942	rs397508537	PA166190041	elexacaftor / tezacaftor / ivacaftor
PA166154875	rs2069521	PA10074	escitalopram
PA166156687	rs56061981	PA164749390	peginterferon alfa-2a
PA166156687	rs56061981	PA164784024	peginterferon alfa-2b
PA166181200	rs73208473	PA10251	atazanavir
PA166319181	rs368970772	PA128406956	fluorouracil
PA166350621	rs1968919352	PA449441	efavirenz
PA166317621	rs1057519045	PA166293381	futibatinib
PA166163760	rs2279199	PA448771	capecitabine
PA166156923	rs510432	PA10004	adalimumab
PA166153979	rs1880676	PA450688	olanzapine
PA166176775	rs10258429	PA10804	imatinib
PA166175942	rs1129844	PA450401	methadone
PA166160446	rs11191612	PA449177	cytarabine
PA166178421	rs41412545	PA128406956	fluorouracil
PA166178421	rs41412545	PA449165	cyclophosphamide
PA166178421	rs41412545	PA449476	epirubicin
PA166154788	rs2075797	PA448497	aspirin
PA166155516	rs63749869	PA164749136	desflurane
PA166155516	rs63749869	PA449461	enflurane
PA166155516	rs63749869	PA449845	halothane
PA166155516	rs63749869	PA450106	isoflurane
PA166155516	rs63749869	PA450434	methoxyflurane
PA166155516	rs63749869	PA451341	sevoflurane
PA166155516	rs63749869	PA451522	succinylcholine
PA166350826	rs1969255598	PA449441	efavirenz
PA166156915	rs361525	PA452639	infliximab
PA166153687	rs2266780	PA152432599	itopride
PA166153687	rs2266780	PA450626	nicotine
PA166153687	rs2266780	PA450688	olanzapine
PA166153687	rs2266780	PA451565	sulindac
PA166153911	rs77235035	PA154410481	prasugrel
PA166159784	rs148994843	PA128406956	fluorouracil
PA166159784	rs148994843	PA448771	capecitabine
PA166179288	rs3734704	PA130232992	bevacizumab
PA166262001	rs199515342	PA450626	nicotine
PA166179452	rs4978536	PA164713176	Platinum compounds
PA166178583	rs2162145	PA450395	metformin
PA166235681	rs11030096	PA452618	opioids
PA166156902	rs5985	PA165984462	Photodynamic therapy
PA166156902	rs5985	PA448497	aspirin
PA166156902	rs5985	PA451906	warfarin
PA166153606	rs1042114	PA450550	morphine
PA166178430	rs118088833	PA128406956	fluorouracil
PA166178430	rs118088833	PA449165	cyclophosphamide
PA166178430	rs118088833	PA449476	epirubicin
PA166163669	rs118192168	PA164749136	desflurane
PA166163669	rs118192168	PA449461	enflurane
PA166163669	rs118192168	PA449845	halothane
PA166163669	rs118192168	PA450106	isoflurane
PA166163669	rs118192168	PA450434	methoxyflurane
PA166163669	rs118192168	PA451341	sevoflurane
PA166163669	rs118192168	PA451522	succinylcholine
PA166154825	rs11849538	PA449503	estradiol
PA166175800	rs8177374	PA166048654	ustekinumab
PA166157505	rs72552791	PA450631	nifedipine
PA166160991	rs3759467	PA451261	rituximab
PA166178395	rs144991623	PA128406956	fluorouracil
PA166178395	rs144991623	PA449165	cyclophosphamide
PA166178395	rs144991623	PA449476	epirubicin
PA166201522	rs9262143	PA448803	carboplatin
PA166201522	rs9262143	PA449748	gemcitabine
PA166155902	rs72551344	PA165110775	SN-38
PA166156279	rs167770	PA10066	duloxetine
PA166155126	rs28364006	PA450428	methotrexate
PA166157144	rs9345389	PA165949771	Glucarpidase
PA166157144	rs9345389	PA450428	methotrexate
PA166157240	rs6092	PA449247	dexamethasone
PA166183950	rs2337980	PA450626	nicotine
PA166199002	rs6722745	PA448765	candesartan
PA166154736	rs9535826	PA164713176	Platinum compounds
PA166155611	rs993648	PA161199368	iloperidone
PA166159776	rs143815742	PA448771	capecitabine
PA166157304	rs1800795	PA10004	adalimumab
PA166157304	rs1800795	PA164713366	Tumor necrosis factor alpha (TNF-alpha) inhibitors
PA166157304	rs1800795	PA164784024	peginterferon alfa-2b
PA166157304	rs1800795	PA449515	etanercept
PA166157304	rs1800795	PA449594	fenofibrate
PA166157304	rs1800795	PA451241	ribavirin
PA166157304	rs1800795	PA452639	infliximab
PA166157255	rs342293	PA449053	clopidogrel
PA166155370	rs1799782	PA128406956	fluorouracil
PA166155370	rs1799782	PA164713176	Platinum compounds
PA166155370	rs1799782	PA166122986	radiotherapy
PA166155370	rs1799782	PA449014	cisplatin
PA166156855	rs10042486	PA162565877	amisulpride
PA166156855	rs10042486	PA164752812	milnacipran
PA166156855	rs10042486	PA449690	fluvoxamine
PA166156855	rs10042486	PA450688	olanzapine
PA166156855	rs10042486	PA450801	paroxetine
PA166156855	rs10042486	PA451201	quetiapine
PA166156855	rs10042486	PA451257	risperidone
PA166156855	rs10042486	PA452233	antipsychotics
PA166156388	rs3856806	PA164781343	varenicline
PA166156388	rs3856806	PA448497	aspirin
PA166329081	rs28933979	PA166328821	eplontersen
PA166156679	rs34231037	PA165291492	pazopanib
PA166155479	rs28416813	PA164749390	peginterferon alfa-2a
PA166155479	rs28416813	PA164784024	peginterferon alfa-2b
PA166155479	rs28416813	PA451241	ribavirin
PA166179883	rs2236857	PA450550	morphine
PA166179883	rs2236857	PA452619	heroin
PA166160028	rs2288344	PA451906	warfarin
PA166163497	rs308395	PA162363968	lenalidomide
PA166163497	rs308395	PA451644	thalidomide
PA166156517	rs1522113	PA448068	salbutamol
PA166163612	rs10774053	PA451258	ritodrine
PA166156327	rs1799807	PA451522	succinylcholine
PA166154427	rs7934165	PA450401	methadone
PA166155249	rs11869731	PA450243	lithium
PA166197844	rs2291317	PA448073	ethanol
PA166156328	rs1799852	PA10004	adalimumab
PA166319222	rs369103276	PA128406956	fluorouracil
PA166154861	rs1378942	PA449899	hydrochlorothiazide
PA166183392	rs193922852	PA451341	sevoflurane
PA166154917	rs6493497	PA448432	anastrozole
PA166154917	rs6493497	PA449563	exemestane
PA166154917	rs6493497	PA450196	letrozole
PA166177791	rs7748401	PA166114414	cotinine
PA166177791	rs7748401	PA450626	nicotine
PA166175850	rs503464	PA164781343	varenicline
PA166175850	rs503464	PA448687	bupropion
PA166175850	rs503464	PA450626	nicotine
PA166156121	rs5760410	PA450428	methotrexate
PA166155964	rs7270101	PA164784024	peginterferon alfa-2b
PA166155964	rs7270101	PA448515	azathioprine
PA166155964	rs7270101	PA450379	mercaptopurine
PA166155964	rs7270101	PA450428	methotrexate
PA166155964	rs7270101	PA451241	ribavirin
PA166157355	rs2293347	PA128406956	fluorouracil
PA166157355	rs2293347	PA131301952	gefitinib
PA166160473	rs1042718	PA449599	fentanyl
PA166160473	rs1042718	PA451141	propofol
PA166160473	rs1042718	PA451232	remifentanil
PA166160473	rs1042718	PA451341	sevoflurane
PA166157254	rs339097	PA451906	warfarin
PA166155190	rs1800012	PA451446	somatropin recombinant
PA166155190	rs1800012	PA451846	valproic acid
PA166154490	rs11226	PA449014	cisplatin
PA166154490	rs11226	PA449165	cyclophosphamide
PA166155208	rs2314339	PA450243	lithium
PA166155147	rs4343	PA451346	sildenafil
PA166155147	rs4343	PA451483	spironolactone
PA166157048	rs2781659	PA134687887	selective beta-2-adrenoreceptor agonists
PA166154887	rs2290573	PA10804	imatinib
PA166157790	rs7853758	PA130620651	anthracyclines and related substances
PA166157790	rs7853758	PA449212	daunorubicin
PA166157790	rs7853758	PA449412	doxorubicin
PA166210014	rs1783835	PA448073	ethanol
PA166159082	rs2514036	PA448641	bisoprolol
PA166154315	rs1079597	PA162565877	amisulpride
PA166154315	rs1079597	PA451114	prochlorperazine
PA166154450	rs11212617	PA450395	metformin
PA166154443	rs11023197	PA451581	tamoxifen
PA166157194	rs17839843	PA450379	mercaptopurine
PA166155979	rs402007	PA133950441	hmg coa reductase inhibitors
PA166257863	rs11049274	PA450369	meperidine
PA166180083	rs10028494	PA449599	fentanyl
PA166210007	rs13125415	PA448073	ethanol
PA166155368	rs1613662	PA448497	aspirin
PA166156467	rs28933389	PA451522	succinylcholine
PA166153610	rs1048977	PA448771	capecitabine
PA166153610	rs1048977	PA449748	gemcitabine
PA166176908	rs237025	PA451578	tacrolimus
PA166154870	rs1800588	PA449688	fluvastatin
PA166154870	rs1800588	PA451089	pravastatin
PA166154870	rs1800588	PA451363	simvastatin
PA166162699	rs75961395	PA166190041	elexacaftor / tezacaftor / ivacaftor
PA166162699	rs75961395	PA166362502	vanzacaftor / tezacaftor / deutivacaftor
PA166177796	rs563649	PA166114414	cotinine
PA166177796	rs563649	PA450626	nicotine
PA166319203	rs370707404	PA128406956	fluorouracil
PA166156111	rs5030655	PA450480	metoprolol
PA166156111	rs5030655	PA452233	antipsychotics
PA166155378	rs2054675	PA450616	nevirapine
PA166161859	rs6908425	PA164713366	Tumor necrosis factor alpha (TNF-alpha) inhibitors
PA166177114	rs7653345	PA10066	duloxetine
PA166323061	rs1062753	PA449273	dextromethorphan
PA166216422	rs62103056	PA166115580	tafenoquine
PA166154318	rs1124493	PA450688	olanzapine
PA166157204	rs41271330	PA10074	escitalopram
PA166159098	rs1116816	PA451089	pravastatin
PA166154355	rs2237895	PA451234	repaglinide
PA166154355	rs2237895	PA451578	tacrolimus
PA166201547	rs6504649	PA448803	carboplatin
PA166201547	rs6504649	PA449748	gemcitabine
PA166154297	rs716274	PA164713176	Platinum compounds
PA166154297	rs716274	PA449552	etoposide
PA166163546	rs181781	PA451578	tacrolimus
PA166155060	rs4148350	PA130620651	anthracyclines and related substances
PA166157338	rs2235040	PA10804	imatinib
PA166157338	rs2235040	PA448385	amitriptyline
PA166157338	rs2235040	PA449015	citalopram
PA166157338	rs2235040	PA449690	fluvoxamine
PA166157338	rs2235040	PA450801	paroxetine
PA166157338	rs2235040	PA451333	sertraline
PA166157338	rs2235040	PA451866	venlafaxine
PA166157338	rs2235040	PA452229	antidepressants
PA166155244	rs11078659	PA448871	celecoxib
PA166178400	rs58695150	PA128406956	fluorouracil
PA166178400	rs58695150	PA449165	cyclophosphamide
PA166178400	rs58695150	PA449476	epirubicin
PA166154768	rs861539	PA128406956	fluorouracil
PA166154768	rs861539	PA164713176	Platinum compounds
PA166154768	rs861539	PA450085	irinotecan
PA166154768	rs861539	PA450198	leucovorin
PA166153543	rs4606	PA452233	antipsychotics
PA166157486	rs34548976	PA10405	adrenergics, inhalants
PA166156205	rs138417770	PA166110256	bufuralol
PA166156205	rs138417770	PA449273	dextromethorphan
PA166179466	rs2233914	PA164713176	Platinum compounds
PA166154919	rs7170068	PA166114414	cotinine
PA166153742	rs3219484	PA449014	cisplatin
PA166153742	rs3219484	PA449165	cyclophosphamide
PA166176780	rs274558	PA10804	imatinib
PA166154598	rs7297610	PA449899	hydrochlorothiazide
PA166184298	rs17584499	PA450970	pioglitazone
PA166238462	rs1051792	PA164713366	Tumor necrosis factor alpha (TNF-alpha) inhibitors
PA166153634	rs1736557	PA130620651	anthracyclines and related substances
PA166153634	rs1736557	PA134308647	rosuvastatin
PA166155107	rs11649514	PA448499	atenolol
PA166156698	rs112561475	PA450626	nicotine
PA166178547	rs254271	PA450395	metformin
PA166157367	rs2740574	PA10251	atazanavir
PA166157367	rs2740574	PA165111722	lumefantrine
PA166157367	rs2740574	PA448388	amlodipine
PA166157367	rs2740574	PA448500	atorvastatin
PA166157367	rs2740574	PA448645	bleomycin
PA166157367	rs2740574	PA448685	buprenorphine
PA166157367	rs2740574	PA448785	carbamazepine
PA166157367	rs2740574	PA449014	cisplatin
PA166157367	rs2740574	PA449165	cyclophosphamide
PA166157367	rs2740574	PA449167	cyclosporine
PA166157367	rs2740574	PA449383	docetaxel
PA166157367	rs2740574	PA449441	efavirenz
PA166157367	rs2740574	PA449552	etoposide
PA166157367	rs2740574	PA449599	fentanyl
PA166157367	rs2740574	PA449977	indinavir
PA166157367	rs2740574	PA451363	simvastatin
PA166157367	rs2740574	PA451365	sirolimus
PA166157367	rs2740574	PA451578	tacrolimus
PA166157367	rs2740574	PA451581	tamoxifen
PA166157367	rs2740574	PA452618	opioids
PA166179574	rs261316	PA448499	atenolol
PA166179574	rs261316	PA449899	hydrochlorothiazide
PA166154962	rs72547516	PA449061	clozapine
PA166319841	rs144935781	PA128406956	fluorouracil
PA166153541	rs1205	PA134308647	rosuvastatin
PA166283442	rs917881	PA7000	sorafenib
PA166179967	rs548646	PA448073	ethanol
PA166179967	rs548646	PA452618	opioids
PA166180323	rs193922762	PA164749136	desflurane
PA166180323	rs193922762	PA449461	enflurane
PA166180323	rs193922762	PA449845	halothane
PA166180323	rs193922762	PA450106	isoflurane
PA166180323	rs193922762	PA450434	methoxyflurane
PA166180323	rs193922762	PA451341	sevoflurane
PA166180323	rs193922762	PA451522	succinylcholine
PA166155048	rs3213422	PA450192	leflunomide
PA166262062	rs777098658	PA450626	nicotine
PA166157897	CYP2C19 poor metabolizers	PA450704	omeprazole
PA166157393	rs4646440	PA450401	methadone
PA166177209	rs78615940	PA10066	duloxetine
PA166153938	rs370457585	PA128406956	fluorouracil
PA166153938	rs370457585	PA449027	cladribine
PA166153938	rs370457585	PA449748	gemcitabine
PA166161141	rs12436663	PA451955	zileuton
PA166155528	rs118192116	PA164749136	desflurane
PA166155528	rs118192116	PA449461	enflurane
PA166155528	rs118192116	PA449845	halothane
PA166155528	rs118192116	PA450106	isoflurane
PA166155528	rs118192116	PA450434	methoxyflurane
PA166155528	rs118192116	PA451341	sevoflurane
PA166155528	rs118192116	PA451522	succinylcholine
PA166160678	rs319952	PA451250	rifampin
PA166155113	rs12708954	PA134688071	atomoxetine
PA166155938	rs3746574	PA449383	docetaxel
PA166155620	rs1056827	PA451257	risperidone
PA166394801	rs144476686	PA165950341	ivacaftor
PA166254982	rs7858836	PA449599	fentanyl
PA166157135	rs9274407	PA164742987	clavulanate
PA166157135	rs9274407	PA448406	amoxicillin
PA166154515	rs1540339	PA134687887	selective beta-2-adrenoreceptor agonists
PA166170342	rs111618861	PA164712499	Antithyroid Preparations
PA166156149	rs28371704	PA166110256	bufuralol
PA166154934	rs11854484	PA164784024	peginterferon alfa-2b
PA166154934	rs11854484	PA166201941	tenofovir disoproxil fumarate
PA166154934	rs11854484	PA449748	gemcitabine
PA166154934	rs11854484	PA451159	protease inhibitors
PA166154934	rs11854484	PA451241	ribavirin
PA166156383	rs3814055	PA164746890	temsirolimus
PA166156383	rs3814055	PA164781042	flucloxacillin
PA166156383	rs3814055	PA448785	carbamazepine
PA166156383	rs3814055	PA451365	sirolimus
PA166156383	rs3814055	PA451578	tacrolimus
PA166177542	rs45460698	PA10352	palonosetron
PA166177542	rs45460698	PA449809	granisetron
PA166177542	rs45460698	PA452621	antineoplastic agents
PA166154909	rs4646425	PA10074	escitalopram
PA166154909	rs4646425	PA450801	paroxetine
PA166155023	rs1805015	PA164712789	Hepatitis vaccines
PA166156011	rs8133052	PA449412	doxorubicin
PA166159785	rs190951787	PA448771	capecitabine
PA166157235	rs371194629	PA128406956	fluorouracil
PA166157235	rs371194629	PA448771	capecitabine
PA166157235	rs371194629	PA450428	methotrexate
PA166156589	rs4554144	PA450401	methadone
PA166156286	rs324026	PA10066	duloxetine
PA166185919	rs190347120	PA166182881	migalastat
PA166319911	rs200709381	PA128406956	fluorouracil
PA166153699	rs2298805	PA164776964	desloratadine
PA166153699	rs2298805	PA166129535	mizolastine
PA166197843	rs77804065	PA448073	ethanol
PA166156586	rs4413407	PA164713176	Platinum compounds
PA166156337	rs2016848	PA164712308	Ace Inhibitors, Plain
PA166156387	rs3842689	PA10832	corticosteroids
PA166156387	rs3842689	PA450616	nevirapine
PA166156387	rs3842689	PA451578	tacrolimus
PA166154846	rs684513	PA449072	cocaine
PA166154846	rs684513	PA450626	nicotine
PA166316683	rs550261161	PA166178659	arachidonic acid
PA166236261	rs7967354	PA164754992	rocuronium
PA166394481	rs74571530	PA165950341	ivacaftor
PA166157643	rs13250975	PA452233	antipsychotics
PA166262008	rs758479488	PA450626	nicotine
PA166185404	rs7184292	PA448499	atenolol
PA166155091	rs9923231	PA165980614	fluindione
PA166155091	rs9923231	PA450921	phenprocoumon
PA166155091	rs9923231	PA451906	warfarin
PA166155091	rs9923231	PA452632	acenocoumarol
PA166154929	rs10851907	PA166114414	cotinine
PA166154303	rs962369	PA10074	escitalopram
PA166154303	rs962369	PA450657	nortriptyline
PA166156537	rs2071559	PA7000	sorafenib
PA166154694	rs1059751	PA10204	tenofovir
PA166210013	rs576859	PA448073	ethanol
PA166153791	rs7541245	PA450395	metformin
PA166156009	rs4987121	PA449412	doxorubicin
PA166176937	rs12302749	PA450464	methylphenidate
PA166156273	rs333	PA449760	glatiramer acetate
PA166157896	CYP2D6 extensive metabolizer genotype	PA451583	tamsulosin
PA166155725	rs4261716	PA130620651	anthracyclines and related substances
PA166154191	rs71486745	PA450947	phenytoin
PA166154191	rs71486745	PA451906	warfarin
PA166153991	rs2070296	PA164746012	ranibizumab
PA166154853	rs934635	PA449563	exemestane
PA166155538	rs118192175	PA164749136	desflurane
PA166155538	rs118192175	PA449461	enflurane
PA166155538	rs118192175	PA449845	halothane
PA166155538	rs118192175	PA450106	isoflurane
PA166155538	rs118192175	PA450434	methoxyflurane
PA166155538	rs118192175	PA451341	sevoflurane
PA166155538	rs118192175	PA451522	succinylcholine
PA166157528	rs121434569	PA131301952	gefitinib
PA166157528	rs121434569	PA134687924	erlotinib
PA166157528	rs121434569	PA166131626	osimertinib
PA166156656	rs11942466	PA10040	cetuximab
PA166156656	rs11942466	PA162373091	panitumumab
PA166156656	rs11942466	PA166122986	radiotherapy
PA166156656	rs11942466	PA448771	capecitabine
PA166156656	rs11942466	PA450085	irinotecan
PA166155433	rs7254579	PA449165	cyclophosphamide
PA166176951	rs751655	PA450464	methylphenidate
PA166257862	rs739296	PA449088	codeine
PA166257862	rs739296	PA449900	hydrocodone
PA166257862	rs739296	PA450741	oxycodone
PA166257862	rs739296	PA451735	tramadol
PA166199722	rs17587029	PA10235	zoledronate
PA166199722	rs17587029	PA166185677	FEC100
PA166199722	rs17587029	PA449383	docetaxel
PA166199722	rs17587029	PA449748	gemcitabine
PA166199722	rs17587029	PA451743	trastuzumab
PA166319463	rs201268750	PA128406956	fluorouracil
PA166164952	rs397508513	PA165950341	ivacaftor
PA166164952	rs397508513	PA166179845	ivacaftor / tezacaftor
PA166164952	rs397508513	PA166190041	elexacaftor / tezacaftor / ivacaftor
PA166160869	rs72800847	PA451906	warfarin
PA166210004	rs1402398	PA448073	ethanol
PA166153914	rs80081766	PA448771	capecitabine
PA166154568	rs3834935	PA449383	docetaxel
PA166157489	rs41279854	PA450631	nifedipine
PA166157489	rs41279854	PA451627	testosterone
PA166157534	rs193922525	PA165950341	ivacaftor
PA166157534	rs193922525	PA166190041	elexacaftor / tezacaftor / ivacaftor
PA166156440	rs10937158	PA128406956	fluorouracil
PA166156440	rs10937158	PA450085	irinotecan
PA166156440	rs10937158	PA450198	leucovorin
PA166157533	rs121909041	PA165950341	ivacaftor
